date,country_code,A,B
2022-12-01,SV,2,-4
2023-01-01,SV,4,-3
2023-02-01,SV,6,-4
2023-03-01,SV,4,-6
2023-04-01,SV,6,-7
2023-05-01,SV,7,-7
2023-06-01,SV,8,-8
2023-07-01,SV,6,-9
2023-08-01,SV,5,-8
2023-09-01,SV,5,-10
2023-10-01,SV,7,-10
2023-11-01,SV,7,-9
2023-12-01,SV,8,-10
2024-01-01,SV,8,-9
2024-02-01,SV,9,-9
2024-03-01,SV,9,-9
2015-01-01,TC,2,0
2015-02-01,TC,4,0
2015-03-01,TC,2,2
2015-04-01,TC,2,0
2015-05-01,TC,3,1
2015-06-01,TC,5,0
2015-07-01,TC,5,1
2015-08-01,TC,7,2
2015-09-01,TC,8,0
2015-10-01,TC,9,0
2015-11-01,TC,10,0
2015-12-01,TC,12,0
2016-01-01,TC,10,2
2016-02-01,TC,9,0
2016-03-01,TC,11,-1
2016-04-01,TC,13,-1
2016-05-01,TC,15,-1
2016-06-01,TC,15,-3
2016-07-01,TC,17,-2
2016-08-01,TC,16,-4
2016-09-01,TC,15,-4
2016-10-01,TC,15,-3
2016-11-01,TC,17,-3
2016-12-01,TC,19,-3
2017-01-01,TC,18,-4
2017-02-01,TC,18,-6
2017-03-01,TC,17,-5
2017-04-01,TC,19,-5
2017-05-01,TC,17,-5
2017-06-01,TC,16,-7
2017-07-01,TC,18,-6
2017-08-01,TC,18,-8
2017-09-01,TC,18,-9
2017-10-01,TC,18,-8
2017-11-01,TC,17,-9
2017-12-01,TC,19,-9
2018-01-01,TC,20,-11
2018-02-01,TC,19,-9
2018-03-01,TC,18,-11
2018-04-01,TC,16,-12
2018-05-01,TC,16,-10
2018-06-01,TC,16,-9
2018-07-01,TC,17,-10
2018-08-01,TC,16,-12
2018-09-01,TC,17,-13
2018-10-01,TC,15,-14
2018-11-01,TC,15,-13
2018-12-01,TC,16,-15
2019-01-01,TC,15,-16
2019-02-01,TC,17,-17
2019-03-01,TC,15,-16
2019-04-01,TC,17,-18
2019-05-01,TC,17,-19
2019-06-01,TC,17,-18
2019-07-01,TC,18,-19
2019-08-01,TC,20,-18
2019-09-01,TC,20,-17
2019-10-01,TC,19,-18
2019-11-01,TC,20,-19
2019-12-01,TC,18,-21
2020-01-01,TC,20,-23
2020-02-01,TC,22,-21
2020-03-01,TC,24,-22
2020-04-01,TC,24,-20
2020-05-01,TC,25,-20
2020-06-01,TC,23,-21
2020-07-01,TC,22,-23
2020-08-01,TC,21,-21
2020-09-01,TC,21,-21
2020-10-01,TC,20,-22
2020-11-01,TC,19,-22
2020-12-01,TC,20,-22
2021-01-01,TC,22,-23
2021-02-01,TC,22,-22
2021-03-01,TC,23,-23
2021-04-01,TC,25,-21
2021-05-01,TC,25,-23
2021-06-01,TC,23,-23
2021-07-01,TC,25,-21
2021-08-01,TC,24,-21
2021-09-01,TC,26,-23
2021-10-01,TC,24,-21
2021-11-01,TC,26,-23
2021-12-01,TC,25,-22
2022-01-01,TC,27,-20
2022-02-01,TC,25,-18
2022-03-01,TC,25,-20
2022-04-01,TC,24,-18
2022-05-01,TC,25,-20
2022-06-01,TC,24,-22
2022-07-01,TC,25,-22
2022-08-01,TC,25,-21
2022-09-01,TC,27,-22
2022-10-01,TC,25,-21
2022-11-01,TC,25,-19
2022-12-01,TC,26,-18
2023-01-01,TC,25,-16
2023-02-01,TC,25,-17
2023-03-01,TC,25,-19
2023-04-01,TC,23,-21
2023-05-01,TC,24,-22
2023-06-01,TC,25,-21
2023-07-01,TC,26,-22
2023-08-01,TC,25,-23
2023-09-01,TC,23,-21
2023-10-01,TC,24,-21
2023-11-01,TC,25,-21
2023-12-01,TC,24,-20
2024-01-01,TC,24,-22
2024-02-01,TC,22,-20
2024-03-01,TC,22,-22
2015-01-01,TH,0,-1
2015-02-01,TH,2,0
2015-03-01,TH,4,2
2015-04-01,TH,6,0
2015-05-01,TH,4,1
2015-06-01,TH,6,0
2015-07-01,TH,4,1
2015-08-01,TH,2,0
2015-09-01,TH,0,1
2015-10-01,TH,-1,3
2015-11-01,TH,-3,1
2015-12-01,TH,-4,0
2016-01-01,TH,-2,2
2016-02-01,TH,-1,4
2016-03-01,TH,-1,2
2016-04-01,TH,0,4
2016-05-01,TH,1,6
2016-06-01,TH,1,8
2016-07-01,TH,2,7
2016-08-01,TH,0,5
2016-09-01,TH,0,4
2016-10-01,TH,-1,2
2016-11-01,TH,-2,4
2016-12-01,TH,0,6
2017-01-01,TH,-1,6
2017-02-01,TH,1,4
2017-03-01,TH,0,3
2017-04-01,TH,2,1
2017-05-01,TH,3,0
2017-06-01,TH,3,2
2017-07-01,TH,4,0
2017-08-01,TH,2,0
2017-09-01,TH,3,1
2017-10-01,TH,3,2
2017-11-01,TH,4,2
2017-12-01,TH,5,3
2018-01-01,TH,4,2
2018-02-01,TH,2,2
2018-03-01,TH,3,1
2018-04-01,TH,3,0
2018-05-01,TH,3,2
2018-06-01,TH,1,4
2018-07-01,TH,3,2
2018-08-01,TH,2,0
2018-09-01,TH,2,2
2018-10-01,TH,1,1
2018-11-01,TH,-1,-1
2018-12-01,TH,1,-3
2019-01-01,TH,1,-3
2019-02-01,TH,1,-1
2019-03-01,TH,-1,1
2019-04-01,TH,-3,-1
2019-05-01,TH,-4,-2
2019-06-01,TH,-6,-4
2019-07-01,TH,-6,-5
2019-08-01,TH,-7,-3
2019-09-01,TH,-9,-2
2019-10-01,TH,-11,-3
2019-11-01,TH,-12,-1
2019-12-01,TH,-10,-1
2020-01-01,TH,-11,-2
2020-02-01,TH,-13,-4
2020-03-01,TH,-14,-5
2020-04-01,TH,-13,-3
2020-05-01,TH,-14,-4
2020-06-01,TH,-15,-3
2020-07-01,TH,-16,-2
2020-08-01,TH,-14,-4
2020-09-01,TH,-13,-4
2020-10-01,TH,-14,-2
2020-11-01,TH,-12,-1
2020-12-01,TH,-13,-2
2021-01-01,TH,-14,-3
2021-02-01,TH,-14,-2
2021-03-01,TH,-15,0
2021-04-01,TH,-15,-1
2021-05-01,TH,-17,-1
2021-06-01,TH,-15,-2
2021-07-01,TH,-17,-1
2021-08-01,TH,-17,-1
2021-09-01,TH,-15,1
2021-10-01,TH,-14,0
2021-11-01,TH,-15,0
2021-12-01,TH,-15,0
2022-01-01,TH,-16,-2
2022-02-01,TH,-16,-1
2022-03-01,TH,-16,1
2022-04-01,TH,-16,3
2022-05-01,TH,-14,2
2022-06-01,TH,-15,3
2022-07-01,TH,-17,1
2022-08-01,TH,-18,2
2022-09-01,TH,-19,3
2022-10-01,TH,-17,3
2022-11-01,TH,-19,1
2022-12-01,TH,-19,0
2023-01-01,TH,-17,1
2023-02-01,TH,-16,-1
2023-03-01,TH,-15,-3
2023-04-01,TH,-16,-4
2023-05-01,TH,-16,-6
2023-06-01,TH,-16,-8
2023-07-01,TH,-18,-9
2023-08-01,TH,-19,-11
2023-09-01,TH,-17,-12
2023-10-01,TH,-17,-10
2023-11-01,TH,-18,-11
2023-12-01,TH,-19,-12
2024-01-01,TH,-18,-14
2024-02-01,TH,-17,-14
2024-03-01,TH,-16,-13
2015-01-01,TR,0,-2
2015-02-01,TR,-1,0
2015-03-01,TR,0,2
2015-04-01,TR,-1,4
2015-05-01,TR,-3,6
2015-06-01,TR,-4,6
2015-07-01,TR,-2,7
2015-08-01,TR,-4,8
2015-09-01,TR,-3,9
2015-10-01,TR,-5,8
2015-11-01,TR,-7,8
2015-12-01,TR,-8,7
2016-01-01,TR,-10,8
2016-02-01,TR,-12,6
2016-03-01,TR,-14,6
2016-04-01,TR,-13,7
2016-05-01,TR,-13,8
2016-06-01,TR,-14,8
2016-07-01,TR,-15,9
2016-08-01,TR,-14,11
2016-09-01,TR,-16,9
2016-10-01,TR,-16,11
2016-11-01,TR,-18,13
2016-12-01,TR,-19,13
2017-01-01,TR,-19,15
2017-02-01,TR,-18,15
2017-03-01,TR,-19,16
2017-04-01,TR,-17,18
2017-05-01,TR,-16,20
2017-06-01,TR,-18,22
2017-07-01,TR,-19,23
2017-08-01,TR,-18,22
2017-09-01,TR,-20,23
2017-10-01,TR,-22,22
2017-11-01,TR,-21,21
2017-12-01,TR,-21,20
2018-01-01,TR,-21,19
2018-02-01,TR,-19,21
2018-03-01,TR,-20,19
2018-04-01,TR,-21,17
2018-05-01,TR,-23,15
2018-06-01,TR,-21,13
2018-07-01,TR,-22,15
2018-08-01,TR,-20,17
2018-09-01,TR,-18,19
2018-10-01,TR,-16,21
2018-11-01,TR,-14,23
2018-12-01,TR,-12,24
2019-01-01,TR,-13,22
2019-02-01,TR,-13,23
2019-03-01,TR,-13,22
2019-04-01,TR,-14,24
2019-05-01,TR,-15,25
2019-06-01,TR,-15,26
2019-07-01,TR,-14,28
2019-08-01,TR,-15,29
2019-09-01,TR,-17,30
2019-10-01,TR,-17,30
2019-11-01,TR,-15,31
2019-12-01,TR,-17,29
2020-01-01,TR,-18,27
2020-02-01,TR,-19,28
2020-03-01,TR,-18,29
2020-04-01,TR,-17,31
2020-05-01,TR,-18,32
2020-06-01,TR,-16,31
2020-07-01,TR,-17,30
2020-08-01,TR,-19,29
2020-09-01,TR,-21,31
2020-10-01,TR,-19,32
2020-11-01,TR,-18,32
2020-12-01,TR,-18,31
2021-01-01,TR,-19,31
2021-02-01,TR,-20,32
2021-03-01,TR,-20,32
2021-04-01,TR,-18,32
2021-05-01,TR,-19,34
2021-06-01,TR,-18,36
2021-07-01,TR,-20,38
2021-08-01,TR,-19,40
2021-09-01,TR,-21,38
2021-10-01,TR,-21,39
2021-11-01,TR,-22,37
2021-12-01,TR,-24,35
2022-01-01,TR,-25,34
2022-02-01,TR,-24,33
2022-03-01,TR,-22,35
2022-04-01,TR,-22,36
2022-05-01,TR,-24,36
2022-06-01,TR,-26,34
2022-07-01,TR,-25,34
2022-08-01,TR,-24,33
2022-09-01,TR,-24,31
2022-10-01,TR,-26,31
2022-11-01,TR,-26,29
2022-12-01,TR,-24,31
2023-01-01,TR,-26,33
2023-02-01,TR,-25,35
2023-03-01,TR,-25,34
2023-04-01,TR,-27,32
2023-05-01,TR,-26,30
2023-06-01,TR,-24,29
2023-07-01,TR,-22,30
2023-08-01,TR,-22,30
2023-09-01,TR,-20,32
2023-10-01,TR,-22,34
2023-11-01,TR,-24,33
2023-12-01,TR,-26,33
2024-01-01,TR,-25,33
2024-02-01,TR,-24,35
2024-03-01,TR,-23,37
2015-01-01,TT,-1,2
2015-02-01,TT,-2,1
2015-03-01,TT,-1,-1
2015-04-01,TT,1,-2
2015-05-01,TT,0,0
2015-06-01,TT,-2,2
2015-07-01,TT,-4,4
2015-08-01,TT,-6,2
2015-09-01,TT,-5,0
2015-10-01,TT,-6,2
2015-11-01,TT,-8,2
2015-12-01,TT,-10,1
2016-01-01,TT,-12,-1
2016-02-01,TT,-11,-2
2016-03-01,TT,-10,-1
2016-04-01,TT,-12,0
2016-05-01,TT,-14,-2
2016-06-01,TT,-12,-4
2016-07-01,TT,-13,-2
2016-08-01,TT,-11,-4
2016-09-01,TT,-12,-4
2016-10-01,TT,-10,-2
2016-11-01,TT,-10,-2
2016-12-01,TT,-10,-4
2017-01-01,TT,-10,-3
2017-02-01,TT,-9,-2
2017-03-01,TT,-10,-3
2017-04-01,TT,-10,-2
2017-05-01,TT,-8,-3
2017-06-01,TT,-7,-1
2017-07-01,TT,-8,-3
2017-08-01,TT,-7,-4
2017-09-01,TT,-6,-3
2017-10-01,TT,-6,-2
2017-11-01,TT,-7,0
2017-12-01,TT,-9,-2
2018-01-01,TT,-10,-2
2018-02-01,TT,-8,0
2018-03-01,TT,-8,2
2018-04-01,TT,-10,0
2018-05-01,TT,-9,-1
2018-06-01,TT,-9,-3
2018-07-01,TT,-9,-3
2018-08-01,TT,-9,-1
2018-09-01,TT,-9,0
2018-10-01,TT,-7,-2
2018-11-01,TT,-8,-3
2018-12-01,TT,-7,-2
2019-01-01,TT,-7,-4
2019-02-01,TT,-5,-3
2019-03-01,TT,-3,-4
2019-04-01,TT,-1,-2
2019-05-01,TT,-1,-4
2019-06-01,TT,0,-6
2019-07-01,TT,1,-5
2019-08-01,TT,1,-4
2019-09-01,TT,2,-2
2019-10-01,TT,2,-4
2019-11-01,TT,0,-6
2019-12-01,TT,2,-6
2020-01-01,TT,1,-4
2020-02-01,TT,2,-4
2020-03-01,TT,0,-2
2020-04-01,TT,2,0
2020-05-01,TT,1,0
2020-06-01,TT,-1,-2
2020-07-01,TT,1,0
2020-08-01,TT,1,2
2020-09-01,TT,2,0
2020-10-01,TT,4,2
2020-11-01,TT,4,4
2020-12-01,TT,3,4
2021-01-01,TT,3,2
2021-02-01,TT,1,3
2021-03-01,TT,1,3
2021-04-01,TT,1,2
2021-05-01,TT,2,2
2021-06-01,TT,3,3
2021-07-01,TT,1,4
2021-08-01,TT,1,6
2021-09-01,TT,-1,6
2021-10-01,TT,-1,5
2021-11-01,TT,1,6
2021-12-01,TT,0,4
2022-01-01,TT,-1,2
2022-02-01,TT,1,1
2022-03-01,TT,3,-1
2022-04-01,TT,4,-2
2022-05-01,TT,5,-1
2022-06-01,TT,5,-1
2022-07-01,TT,7,0
2022-08-01,TT,8,2
2022-09-01,TT,7,1
2022-10-01,TT,8,3
2022-11-01,TT,8,1
2022-12-01,TT,6,3
2023-01-01,TT,6,5
2023-02-01,TT,4,5
2023-03-01,TT,5,5
2023-04-01,TT,4,6
2023-05-01,TT,3,4
2023-06-01,TT,2,5
2023-07-01,TT,1,3
2023-08-01,TT,1,3
2023-09-01,TT,0,2
2023-10-01,TT,0,0
2023-11-01,TT,2,1
2023-12-01,TT,3,2
2024-01-01,TT,3,2
2024-02-01,TT,4,4
2024-03-01,TT,4,5
2015-01-01,TT,1,-2
2015-02-01,TT,3,-2
2015-03-01,TT,3,-4
2015-04-01,TT,1,-3
2015-05-01,TT,3,-4
2015-06-01,TT,5,-3
2015-07-01,TT,7,-4
2015-08-01,TT,5,-2
2015-09-01,TT,6,-4
2015-10-01,TT,6,-6
2015-11-01,TT,8,-5
2015-12-01,TT,10,-6
2016-01-01,TT,9,-5
2016-02-01,TT,10,-6
2016-03-01,TT,12,-7
2016-04-01,TT,14,-6
2016-05-01,TT,12,-6
2016-06-01,TT,10,-7
2016-07-01,TT,8,-8
2016-08-01,TT,9,-6
2016-09-01,TT,10,-6
2016-10-01,TT,9,-6
2016-11-01,TT,10,-4
2016-12-01,TT,12,-4
2017-01-01,TT,13,-4
2017-02-01,TT,15,-2
2017-03-01,TT,13,-4
2017-04-01,TT,12,-4
2017-05-01,TT,13,-4
2017-06-01,TT,11,-2
2017-07-01,TT,12,-3
2017-08-01,TT,14,-5
2017-09-01,TT,13,-7
2017-10-01,TT,15,-5
2017-11-01,TT,14,-3
2017-12-01,TT,14,-5
2018-01-01,TT,14,-6
2018-02-01,TT,16,-5
2018-03-01,TT,17,-6
2018-04-01,TT,16,-5
2018-05-01,TT,16,-6
2018-06-01,TT,17,-4
2018-07-01,TT,16,-4
2018-08-01,TT,16,-2
2018-09-01,TT,16,0
2018-10-01,TT,15,-2
2018-11-01,TT,13,-3
2018-12-01,TT,15,-1
2019-01-01,TT,17,0
2019-02-01,TT,18,-2
2019-03-01,TT,19,-1
2019-04-01,TT,21,1
2019-05-01,TT,19,-1
2019-06-01,TT,19,-1
2019-07-01,TT,17,-2
2019-08-01,TT,18,-4
2019-09-01,TT,16,-6
2019-10-01,TT,17,-4
2019-11-01,TT,18,-6
2019-12-01,TT,17,-4
2020-01-01,TT,15,-4
2020-02-01,TT,13,-5
2020-03-01,TT,13,-4
2020-04-01,TT,14,-5
2020-05-01,TT,16,-6
2020-06-01,TT,16,-4
2020-07-01,TT,14,-2
2020-08-01,TT,12,-1
2020-09-01,TT,11,-3
2020-10-01,TT,13,-4
2020-11-01,TT,11,-3
2020-12-01,TT,12,-3
2021-01-01,TT,10,-5
2021-02-01,TT,8,-3
2021-03-01,TT,7,-5
2021-04-01,TT,9,-3
2021-05-01,TT,8,-5
2021-06-01,TT,8,-7
2021-07-01,TT,6,-6
2021-08-01,TT,7,-5
2021-09-01,TT,8,-7
2021-10-01,TT,7,-7
2021-11-01,TT,5,-9
2021-12-01,TT,4,-10
2022-01-01,TT,6,-11
2022-02-01,TT,7,-13
2022-03-01,TT,7,-14
2022-04-01,TT,5,-13
2022-05-01,TT,4,-15
2022-06-01,TT,3,-14
2022-07-01,TT,4,-16
2022-08-01,TT,2,-16
2022-09-01,TT,3,-17
2022-10-01,TT,5,-18
2022-11-01,TT,4,-19
2022-12-01,TT,2,-18
2023-01-01,TT,4,-19
2023-02-01,TT,2,-20
2023-03-01,TT,2,-21
2023-04-01,TT,2,-19
2023-05-01,TT,0,-21
2023-06-01,TT,-2,-21
2023-07-01,TT,-3,-22
2023-08-01,TT,-3,-22
2023-09-01,TT,-3,-21
2023-10-01,TT,-4,-19
2023-11-01,TT,-2,-19
2023-12-01,TT,-3,-18
2024-01-01,TT,-5,-17
2024-02-01,TT,-4,-15
2024-03-01,TT,-2,-14
2015-01-01,UA,2,-1
2015-02-01,UA,4,1
2015-03-01,UA,2,1
2015-04-01,UA,0,0
2015-05-01,UA,-1,-2
2015-06-01,UA,0,-4
2015-07-01,UA,-1,-5
2015-08-01,UA,-1,-7
2015-09-01,UA,-2,-8
2015-10-01,UA,-4,-9
2015-11-01,UA,-3,-11
2015-12-01,UA,-1,-9
2016-01-01,UA,0,-8
2016-02-01,UA,0,-9
2016-03-01,UA,2,-8
2016-04-01,UA,2,-7
2016-05-01,UA,2,-7
2016-06-01,UA,1,-5
2016-07-01,UA,2,-4
2016-08-01,UA,3,-5
2016-09-01,UA,3,-4
2016-10-01,UA,3,-3
2016-11-01,UA,3,-2
2016-12-01,UA,3,-4
2017-01-01,UA,3,-6
2017-02-01,UA,3,-7
2017-03-01,UA,3,-8
2017-04-01,UA,1,-9
2017-05-01,UA,-1,-9
2017-06-01,UA,-2,-10
2017-07-01,UA,-3,-9
2017-08-01,UA,-5,-8
2017-09-01,UA,-7,-8
2017-10-01,UA,-9,-6
2017-11-01,UA,-7,-7
2017-12-01,UA,-8,-6
2018-01-01,UA,-7,-4
2018-02-01,UA,-6,-4
2018-03-01,UA,-6,-2
2018-04-01,UA,-8,0
2018-05-01,UA,-8,-2
2018-06-01,UA,-10,-4
2018-07-01,UA,-10,-3
2018-08-01,UA,-12,-1
2018-09-01,UA,-14,-3
2018-10-01,UA,-12,-4
2018-11-01,UA,-14,-6
2018-12-01,UA,-13,-8
2019-01-01,UA,-11,-7
2019-02-01,UA,-9,-7
2019-03-01,UA,-11,-7
2019-04-01,UA,-13,-6
2019-05-01,UA,-12,-8
2019-06-01,UA,-13,-10
2019-07-01,UA,-11,-9
2019-08-01,UA,-11,-9
2019-09-01,UA,-13,-10
2019-10-01,UA,-12,-9
2019-11-01,UA,-11,-10
2019-12-01,UA,-13,-9
2020-01-01,UA,-15,-10
2020-02-01,UA,-15,-12
2020-03-01,UA,-13,-13
2020-04-01,UA,-15,-14
2020-05-01,UA,-16,-14
2020-06-01,UA,-15,-16
2020-07-01,UA,-14,-18
2020-08-01,UA,-13,-20
2020-09-01,UA,-15,-19
2020-10-01,UA,-13,-20
2020-11-01,UA,-13,-19
2020-12-01,UA,-15,-20
2021-01-01,UA,-17,-18
2021-02-01,UA,-18,-18
2021-03-01,UA,-19,-17
2021-04-01,UA,-19,-17
2021-05-01,UA,-17,-15
2021-06-01,UA,-16,-13
2021-07-01,UA,-18,-15
2021-08-01,UA,-18,-17
2021-09-01,UA,-19,-16
2021-10-01,UA,-18,-14
2021-11-01,UA,-19,-12
2021-12-01,UA,-21,-10
2022-01-01,UA,-19,-12
2022-02-01,UA,-17,-11
2022-03-01,UA,-17,-11
2022-04-01,UA,-15,-12
2022-05-01,UA,-15,-14
2022-06-01,UA,-15,-14
2022-07-01,UA,-13,-13
2022-08-01,UA,-13,-12
2022-09-01,UA,-14,-11
2022-10-01,UA,-13,-13
2022-11-01,UA,-15,-12
2022-12-01,UA,-16,-13
2023-01-01,UA,-17,-15
2023-02-01,UA,-15,-16
2023-03-01,UA,-13,-16
2023-04-01,UA,-12,-15
2023-05-01,UA,-13,-17
2023-06-01,UA,-15,-19
2023-07-01,UA,-13,-17
2023-08-01,UA,-12,-16
2023-09-01,UA,-12,-14
2023-10-01,UA,-11,-16
2023-11-01,UA,-12,-16
2023-12-01,UA,-11,-14
2024-01-01,UA,-11,-12
2024-02-01,UA,-9,-10
2024-03-01,UA,-11,-10
2015-01-01,US,2,-1
2015-02-01,US,2,-2
2015-03-01,US,2,-1
2015-04-01,US,3,0
2015-05-01,US,3,-1
2015-06-01,US,2,-3
2015-07-01,US,4,-3
2015-08-01,US,6,-1
2015-09-01,US,4,-2
2015-10-01,US,5,-1
2015-11-01,US,7,0
2015-12-01,US,9,2
2016-01-01,US,8,3
2016-02-01,US,6,1
2016-03-01,US,4,1
2016-04-01,US,5,2
2016-05-01,US,6,2
2016-06-01,US,8,3
2016-07-01,US,7,5
2016-08-01,US,6,5
2016-09-01,US,8,5
2016-10-01,US,7,5
2016-11-01,US,8,5
2016-12-01,US,8,7
2017-01-01,US,9,8
2017-02-01,US,7,7
2017-03-01,US,6,6
2017-04-01,US,8,6
2017-05-01,US,8,6
2017-06-01,US,9,6
2017-07-01,US,9,5
2017-08-01,US,11,7
2017-09-01,US,10,8
2017-10-01,US,9,7
2017-11-01,US,8,6
2017-12-01,US,8,4
2018-01-01,US,6,2
2018-02-01,US,5,4
2018-03-01,US,6,4
2018-04-01,US,6,4
2018-05-01,US,4,3
2018-06-01,US,5,1
2018-07-01,US,6,0
2018-08-01,US,6,1
2018-09-01,US,7,1
2018-10-01,US,5,3
2018-11-01,US,6,3
2018-12-01,US,7,5
2019-01-01,US,9,7
2019-02-01,US,9,5
2019-03-01,US,10,4
2019-04-01,US,10,3
2019-05-01,US,12,1
2019-06-01,US,14,-1
2019-07-01,US,13,-3
2019-08-01,US,11,-1
2019-09-01,US,10,1
2019-10-01,US,8,3
2019-11-01,US,6,1
2019-12-01,US,4,0
2020-01-01,US,5,2
2020-02-01,US,3,0
2020-03-01,US,3,2
2020-04-01,US,1,2
2020-05-01,US,2,4
2020-06-01,US,3,5
2020-07-01,US,2,3
2020-08-01,US,2,3
2020-09-01,US,3,4
2020-10-01,US,4,2
2020-11-01,US,3,1
2020-12-01,US,5,0
2021-01-01,US,5,-2
2021-02-01,US,4,0
2021-03-01,US,3,2
2021-04-01,US,3,4
2021-05-01,US,1,2
2021-06-01,US,2,1
2021-07-01,US,0,3
2021-08-01,US,0,4
2021-09-01,US,0,2
2021-10-01,US,0,1
2021-11-01,US,-1,-1
2021-12-01,US,-3,0
2022-01-01,US,-2,-1
2022-02-01,US,-4,-2
2022-03-01,US,-6,-3
2022-04-01,US,-7,-5
2022-05-01,US,-6,-6
2022-06-01,US,-8,-4
2022-07-01,US,-7,-4
2022-08-01,US,-8,-6
2022-09-01,US,-6,-4
2022-10-01,US,-7,-2
2022-11-01,US,-7,-4
2022-12-01,US,-8,-3
2023-01-01,US,-9,-3
2023-02-01,US,-10,-4
2023-03-01,US,-9,-3
2023-04-01,US,-8,-1
2023-05-01,US,-6,-2
2023-06-01,US,-7,-1
2023-07-01,US,-9,0
2023-08-01,US,-10,1
2023-09-01,US,-9,2
2023-10-01,US,-11,2
2023-11-01,US,-13,4
2023-12-01,US,-11,3
2024-01-01,US,-10,5
2024-02-01,US,-9,4
2024-03-01,US,-10,3
2015-01-01,UY,2,2
2015-02-01,UY,4,2
2015-03-01,UY,3,4
2015-04-01,UY,2,3
2015-05-01,UY,0,5
2015-06-01,UY,0,4
2015-07-01,UY,2,6
2015-08-01,UY,4,8
2015-09-01,UY,4,10
2015-10-01,UY,2,11
2015-11-01,UY,1,10
2015-12-01,UY,-1,9
2016-01-01,UY,-3,8
2016-02-01,UY,-3,8
2016-03-01,UY,-4,10
2016-04-01,UY,-2,11
2016-05-01,UY,-1,13
2016-06-01,UY,-3,11
2016-07-01,UY,-1,9
2016-08-01,UY,0,9
2016-09-01,UY,2,11
2016-10-01,UY,0,13
2016-11-01,UY,-2,13
2016-12-01,UY,-2,15
2017-01-01,UY,0,17
2017-02-01,UY,-1,18
2017-03-01,UY,-3,18
2017-04-01,UY,-5,20
2017-05-01,UY,-5,18
2017-06-01,UY,-6,19
2017-07-01,UY,-7,18
2017-08-01,UY,-9,19
2017-09-01,UY,-11,18
2017-10-01,UY,-11,18
2017-11-01,UY,-11,18
2017-12-01,UY,-11,17
2018-01-01,UY,-9,17
2018-02-01,UY,-11,17
2018-03-01,UY,-12,18
2018-04-01,UY,-14,20
2018-05-01,UY,-16,18
2018-06-01,UY,-17,20
2018-07-01,UY,-18,18
2018-08-01,UY,-20,17
2018-09-01,UY,-22,17
2018-10-01,UY,-20,15
2018-11-01,UY,-18,13
2018-12-01,UY,-17,13
2019-01-01,UY,-19,13
2019-02-01,UY,-17,15
2019-03-01,UY,-18,16
2019-04-01,UY,-18,14
2019-05-01,UY,-18,14
2019-06-01,UY,-19,15
2019-07-01,UY,-19,14
2019-08-01,UY,-19,13
2019-09-01,UY,-18,13
2019-10-01,UY,-18,15
2019-11-01,UY,-18,17
2019-12-01,UY,-16,15
2020-01-01,UY,-16,13
2020-02-01,UY,-16,15
2020-03-01,UY,-15,13
2020-04-01,UY,-16,13
2020-05-01,UY,-16,12
2020-06-01,UY,-16,13
2020-07-01,UY,-17,14
2020-08-01,UY,-19,12
2020-09-01,UY,-21,13
2020-10-01,UY,-22,12
2020-11-01,UY,-21,10
2020-12-01,UY,-20,10
2021-01-01,UY,-21,12
2021-02-01,UY,-20,10
2021-03-01,UY,-19,9
2021-04-01,UY,-20,7
2021-05-01,UY,-22,8
2021-06-01,UY,-23,8
2021-07-01,UY,-24,8
2021-08-01,UY,-23,9
2021-09-01,UY,-23,11
2021-10-01,UY,-24,9
2021-11-01,UY,-25,8
2021-12-01,UY,-24,9
2022-01-01,UY,-26,8
2022-02-01,UY,-28,8
2022-03-01,UY,-26,8
2022-04-01,UY,-27,7
2022-05-01,UY,-26,6
2022-06-01,UY,-28,8
2022-07-01,UY,-26,7
2022-08-01,UY,-24,7
2022-09-01,UY,-22,5
2022-10-01,UY,-21,7
2022-11-01,UY,-20,9
2022-12-01,UY,-18,8
2023-01-01,UY,-16,7
2023-02-01,UY,-17,9
2023-03-01,UY,-19,7
2023-04-01,UY,-21,6
2023-05-01,UY,-20,6
2023-06-01,UY,-18,5
2023-07-01,UY,-20,3
2023-08-01,UY,-19,1
2023-09-01,UY,-17,2
2023-10-01,UY,-19,4
2023-11-01,UY,-20,5
2023-12-01,UY,-20,6
2024-01-01,UY,-19,6
2024-02-01,UY,-18,8
2024-03-01,UY,-19,10
2015-01-01,VC,-1,-2
2015-02-01,VC,1,-4
2015-03-01,VC,2,-2
2015-04-01,VC,1,0
2015-05-01,VC,2,-1
2015-06-01,VC,3,0
2015-07-01,VC,2,2
2015-08-01,VC,4,0
2015-09-01,VC,6,-2
2015-10-01,VC,4,-4
2015-11-01,VC,3,-2
2015-12-01,VC,4,0
2016-01-01,VC,5,-1
2016-02-01,VC,7,0
2016-03-01,VC,9,1
2016-04-01,VC,7,3
2016-05-01,VC,5,4
2016-06-01,VC,3,5
2016-07-01,VC,2,4
2016-08-01,VC,4,4
2016-09-01,VC,3,4
2016-10-01,VC,4,6
2016-11-01,VC,2,7
2016-12-01,VC,1,6
2017-01-01,VC,1,7
2017-02-01,VC,3,9
2017-03-01,VC,1,10
2017-04-01,VC,1,12
2017-05-01,VC,2,10
2017-06-01,VC,1,12
2017-07-01,VC,2,10
2017-08-01,VC,0,8
2017-09-01,VC,2,8
2017-10-01,VC,0,9
2017-11-01,VC,1,10
2017-12-01,VC,-1,9
